time (s)	coil I (A)	last det (V)	int current (uC)
4354.340816	1.049154	0.326319	445.890472
4354.341810	1.517882	0.326319	1954.665161
4354.342874	1.501597	0.326319	3552.363770
4354.343788	1.462606	0.326319	4889.185547
4354.344652	1.425487	0.326319	6120.806641
4354.345773	1.383051	0.326319	7671.206055
4354.346760	0.555817	0.326319	8219.796875
4354.347634	0.088499	0.326319	8297.144531
4354.348690	0.086016	0.326319	8387.976562
4354.349727	0.085935	0.326319	8477.090820
4354.350614	0.085844	0.326319	8553.234375
4354.351520	0.085994	0.326319	8631.144531
4354.352610	0.085986	0.326319	8724.869141
4354.353554	0.085891	0.326319	8805.950195
4354.354418	0.085994	0.326319	8880.249023
4354.355479	0.085946	0.326319	8971.437500
4354.356492	0.085909	0.326319	9058.463867
4355.343813	1.033363	0.318384	443.312714
4355.344733	1.515249	0.318384	1837.341797
4355.345803	1.504453	0.318384	3447.106445
4355.346754	1.464415	0.318384	4839.765137
4355.347620	1.428680	0.318384	6077.002441
4355.348662	1.387844	0.318384	7523.136230
4355.349709	0.631395	0.318384	8184.207031
4355.350579	0.089795	0.318384	8262.328125
4355.351545	0.085957	0.318384	8345.362305
4355.352593	0.085961	0.318384	8435.449219
4355.353521	0.085873	0.318384	8515.139648
4355.354387	0.085917	0.318384	8589.543945
4355.355439	0.085935	0.318384	8679.947266
4355.356447	0.085887	0.318384	8766.521484
4355.357344	0.085880	0.318384	8843.555664
4355.358303	0.086045	0.318384	8926.072266
4355.359353	0.085975	0.318384	9016.346680
4356.396485	1.042493	0.346034	450.356873
4356.397364	1.516721	0.346034	1783.554687
4356.398228	1.512081	0.346034	3089.992920
4356.399342	1.467843	0.346034	4725.169922
4356.400258	1.429724	0.346034	6034.797363
4356.401135	1.395007	0.346034	7258.218750
4356.402132	0.926876	0.346034	8182.314453
4356.403124	0.096328	0.346034	8277.872070
4356.404019	0.085880	0.346034	8354.734375
4356.404879	0.085924	0.346034	8428.628906
4356.405979	0.085928	0.346034	8523.149414
4356.406873	0.085796	0.346034	8599.850586
4356.407739	0.085928	0.346034	8674.263672
4356.408735	0.085898	0.346034	8759.818359
4356.409736	0.085844	0.346034	8845.748047
4356.410610	0.085902	0.346034	8920.826172
4356.411472	0.085931	0.346034	8994.899414
4357.402041	1.046726	0.329006	440.671692
4357.403058	1.523090	0.329006	1989.653809
4357.403988	1.506368	0.329006	3390.576416
4357.404870	1.468960	0.329006	4686.199219
4357.405868	1.428988	0.329006	6112.329102
4357.406798	1.390942	0.329006	7405.905273
4357.407721	0.927517	0.329006	8262.003906
4357.408584	0.108102	0.329006	8355.295898
4357.409629	0.085833	0.329006	8444.991211
4357.410515	0.085902	0.329006	8521.100586
4357.411384	0.086016	0.329006	8595.848633
4357.412395	0.086049	0.329006	8682.843750
4357.413308	0.085891	0.329006	8761.262695
4357.414219	0.085961	0.329006	8839.573242
4357.415100	0.085851	0.329006	8915.208008
4357.416115	0.085865	0.329006	9002.361328
4357.417001	0.085865	0.329006	9078.438477
4358.452304	1.130772	0.355525	628.708984
4358.453265	1.524917	0.355525	2094.154297
4358.454196	1.502791	0.355525	3493.252441
4358.455065	1.464961	0.355525	4766.303711
4358.456101	1.423458	0.355525	6241.006836
4358.456989	1.388361	0.355525	7473.871094
4358.457867	1.355438	0.355525	8663.945312
4358.458859	1.320407	0.355525	9973.789062
4358.459813	0.925726	0.355525	10856.931641
4358.460708	0.108054	0.355525	10953.640625
4358.461587	0.085825	0.355525	11029.081055
4358.462602	0.085957	0.355525	11116.327148
4358.463497	0.085847	0.355525	11193.160156
4358.464371	0.085961	0.355525	11268.290039
4358.465252	0.085902	0.355525	11343.969727
4358.466294	0.085844	0.355525	11433.418945
4358.467192	0.085833	0.355525	11510.496094
4358.468070	0.085873	0.355525	11585.892578
4358.469074	0.085975	0.355525	11672.211914
4359.460793	1.036879	0.340064	436.525879
4359.461894	1.523346	0.340064	2113.729736
4359.462859	1.501227	0.340064	3562.413574
4359.463744	1.464075	0.340064	4858.119629
4359.464775	1.422532	0.340064	6324.750000
4359.465819	1.381659	0.340064	7767.202148
4359.466702	1.347858	0.340064	8957.360352
4359.467591	1.314807	0.340064	10126.223633
4359.468699	0.597429	0.340064	10788.174805
4359.469640	0.088114	0.340064	10871.089844
4359.470497	0.086005	0.340064	10944.795898
4359.471532	0.085975	0.340064	11033.780273
4359.472569	0.085983	0.340064	11122.944336
4359.473445	0.085884	0.340064	11198.178711
4359.474361	0.086052	0.340064	11277.002930
4359.475433	0.086049	0.340064	11369.247070
4359.476372	0.085968	0.340064	11449.970703
4359.477235	0.085913	0.340064	11524.113281
4359.478255	0.086019	0.340064	11611.852539
4360.510978	1.061748	0.356850	527.688782
4360.512040	1.523976	0.356850	2146.151123
4360.512982	1.501007	0.356850	3560.099854
4360.513849	1.463383	0.356850	4828.852539
4360.514937	1.419631	0.356850	6373.411621
4360.515952	1.379853	0.356850	7773.962891
4360.516843	1.346660	0.356850	8973.836914
4360.517816	1.311852	0.356850	10250.268555
4360.518871	0.516588	0.356850	10795.269531
4360.519790	0.087231	0.356850	10875.435547
4360.520651	0.085917	0.356850	10949.410156
4360.521738	0.086008	0.356850	11042.901367
4360.522716	0.085865	0.356850	11126.877930
4360.523599	0.085939	0.356850	11202.761719
4360.524596	0.085994	0.356850	11288.497070
4360.525643	0.085950	0.356850	11378.486328
4360.526528	0.085964	0.356850	11454.564453
4360.527386	0.086041	0.356850	11528.387695
4360.528474	0.086104	0.356850	11622.068359
4361.522653	1.079564	0.346284	495.519989
4361.523541	1.518842	0.346284	1844.251221
4361.524544	1.507105	0.346284	3355.876953
4361.525599	1.463313	0.346284	4899.671875
