time (s)	coil I (A)	last det (V)	int current (uC)
7882.285637	1.134038	0.443016	615.782654
7882.286717	1.535874	0.443016	2274.526611
7882.287630	1.510265	0.443016	3653.398437
7882.288500	1.470817	0.443016	4933.008789
7882.289597	1.426406	0.443016	6497.776367
7882.290571	1.387112	0.443016	7848.823242
7882.291458	1.353358	0.443016	9049.251953
7882.292476	1.316514	0.443016	10389.462891
7882.293522	0.485032	0.443016	10896.805664
7882.294406	0.086158	0.443016	10972.969727
7882.295287	0.084789	0.443016	11047.668945
7882.296361	0.084888	0.443016	11138.837891
7882.297320	0.084771	0.443016	11220.132812
7882.298183	0.084884	0.443016	11293.387695
7882.299206	0.084943	0.443016	11380.284180
7882.300246	0.084803	0.443016	11468.479492
7882.301123	0.084899	0.443016	11542.935547
7882.302032	0.084880	0.443016	11620.091797
7882.303096	0.084899	0.443016	11710.423828
7883.414462	1.034326	0.386511	438.554260
7883.415419	1.526455	0.386511	1899.371826
7883.416467	1.515253	0.386511	3487.356689
7883.417395	1.474710	0.386511	4855.887207
7883.418269	1.437246	0.386511	6112.040039
7883.419344	1.394535	0.386511	7611.165039
7883.420349	1.355574	0.386511	8973.516602
7883.421248	1.322677	0.386511	10162.603516
7883.422226	0.756431	0.386511	10902.392578
7883.423292	0.088436	0.386511	10996.666016
7883.424201	0.084844	0.386511	11073.789062
7883.425060	0.084884	0.386511	11146.704102
7883.426153	0.084979	0.386511	11239.585937
7883.427136	0.084910	0.386511	11323.051758
7883.428002	0.084851	0.386511	11396.533203
7883.429097	0.084924	0.386511	11489.525391
7883.430125	0.084976	0.386511	11576.879883
7883.431015	0.084833	0.386511	11652.380859
7883.431938	0.084884	0.386511	11730.728516
7884.323791	1.044192	0.458280	459.444397
7884.324656	1.526272	0.458280	1779.669678
7884.325697	1.518919	0.458280	3360.863770
7884.326734	1.473999	0.458280	4889.400879
7884.327624	1.436276	0.458280	6167.686523
7884.328561	1.398607	0.458280	7478.181641
7884.329619	1.357775	0.458280	8914.707031
7884.330567	1.322501	0.458280	10168.438477
7884.331438	0.891969	0.458280	10945.343750
7884.332502	0.094611	0.458280	11046.009766
7884.333510	0.084844	0.458280	11131.532227
7884.334375	0.084840	0.458280	11204.918945
7884.335339	0.084943	0.458280	11286.803711
7884.336392	0.084888	0.458280	11376.190430
7884.337314	0.084891	0.458280	11454.459961
7884.338180	0.084866	0.458280	11527.954102
7884.339234	0.084954	0.458280	11617.495117
7884.340243	0.084884	0.458280	11703.143555
7884.341139	0.084847	0.458280	11779.166992
7885.444042	1.049894	0.389814	456.703766
7885.444904	1.526349	0.389814	1772.416504
7885.446010	1.516736	0.389814	3449.926270
7885.446974	1.474658	0.389814	4871.496582
7885.447839	1.438048	0.389814	6115.408203
7885.448909	1.395201	0.389814	7608.273437
