time (s)	coil I (A)	last det (V)	int current (uC)
3391.502856	1.119796	0.439128	530.783386
3391.503741	1.521826	0.439128	1877.599609
3391.504735	1.506995	0.439128	3375.552246
3391.505802	1.461779	0.439128	4935.270020
3391.506720	1.424147	0.439128	6242.636719
3391.507589	1.388859	0.439128	7449.554687
3391.508687	1.348521	0.439128	8930.230469
3391.509658	1.312932	0.439128	10205.087891
3391.510558	0.765773	0.439128	10894.283203
3391.511577	0.092490	0.439128	10988.530273
3391.512629	0.085825	0.439128	11078.818359
3391.513518	0.085957	0.439128	11155.234375
3391.514412	0.085994	0.439128	11232.112305
3391.515504	0.086008	0.439128	11326.033203
3391.516468	0.085825	0.439128	11408.768555
3391.517331	0.085884	0.439128	11482.886719
3391.518389	0.085950	0.439128	11573.821289
3391.519412	0.085873	0.439128	11661.668945
3391.520299	0.085814	0.439128	11737.786133
3392.496834	1.032858	0.552924	438.964508
3392.497779	1.515271	0.552924	1870.895630
3392.498857	1.503417	0.552924	3491.578857
3392.499792	1.463679	0.552924	4860.119141
3392.500654	1.427512	0.552924	6090.634766
3392.501720	1.386376	0.552924	7568.511230
3392.502746	1.347693	0.552924	8951.244141
3392.503629	1.315682	0.552924	10112.992187
3392.504621	0.739237	0.552924	10846.315430
3392.505659	0.089663	0.552924	10939.385742
3392.506581	0.085884	0.552924	11018.570312
3392.507441	0.085906	0.552924	11092.449219
3392.508513	0.085961	0.552924	11184.598633
3392.509500	0.085818	0.552924	11269.300781
3392.510389	0.085862	0.552924	11345.631836
3392.511379	0.086005	0.552924	11430.776367
3392.512442	0.085942	0.552924	11522.132812
3392.513344	0.085854	0.552924	11599.573242
3392.514204	0.085928	0.552924	11673.470703
3393.531170	1.105038	0.554326	584.565002
3393.532238	1.524858	0.554326	2213.113770
3393.533163	1.500077	0.554326	3600.685059
3393.534039	1.461482	0.554326	4880.943359
3393.535141	1.417910	0.554326	6443.480469
3393.536129	1.378971	0.554326	7805.903809
3393.537027	1.345829	0.554326	9014.458008
3393.538027	1.309988	0.554326	10324.445312
3393.539076	0.464674	0.554326	10811.888672
3393.539966	0.086847	0.554326	10889.182617
3393.540849	0.085935	0.554326	10965.063477
3393.541951	0.085833	0.554326	11059.651367
