time (s)	coil I (A)	last det (V)	int current (uC)
11340.662238	1.068754	0.120010	461.701569
11340.663263	1.525239	0.120010	2025.071899
11340.664313	1.506445	0.120010	3606.839355
11340.665204	1.466752	0.120010	4913.714844
11340.666093	1.428831	0.120010	6183.945312
11340.667185	1.386207	0.120010	7697.683594
11340.668139	1.349594	0.120010	8985.195312
11340.669007	1.317466	0.120010	10128.755859
11340.670056	0.682654	0.120010	10844.859375
11340.671085	0.086913	0.120010	10934.292969
11340.671972	0.084609	0.120010	11009.341797
11340.672904	0.084752	0.120010	11088.331055
11340.673988	0.084807	0.120010	11180.261719
11340.674905	0.084727	0.120010	11257.956055
11340.675771	0.084705	0.120010	11331.310547
11340.676812	0.084803	0.120010	11419.590820
11340.677828	0.084745	0.120010	11505.691406
11340.678721	0.084734	0.120010	11581.358398
11340.679679	0.084833	0.120010	11662.627930
11341.558213	1.039874	0.172571	449.225647
11341.559084	1.522042	0.172571	1774.924316
11341.560135	1.512356	0.172571	3364.410400
11341.561140	1.468905	0.172571	4840.660156
11341.562035	1.431592	0.172571	6121.935059
11341.563021	1.392184	0.172571	7494.628418
11341.564080	1.351644	0.172571	8926.019531
11341.564989	1.317594	0.172571	10123.712891
11341.565862	0.860804	0.172571	10875.195312
11341.566951	0.092003	0.172571	10975.386719
11341.567942	0.084609	0.172571	11059.234375
11341.568816	0.084657	0.172571	11133.224609
11341.569822	0.084767	0.172571	11218.500000
11341.570866	0.084789	0.172571	11307.019531
11341.571734	0.084694	0.172571	11380.533203
11341.572607	0.084756	0.172571	11454.525391
11341.573706	0.084844	0.172571	11547.768555
11341.574675	0.084705	0.172571	11629.847656
11341.575543	0.084646	0.172571	11703.320312
11342.691774	1.032447	0.124936	439.822632
11342.692717	1.521215	0.124936	1874.328003
11342.693766	1.510221	0.124936	3458.549805
11342.694718	1.468733	0.124936	4856.783691
11342.695586	1.431874	0.124936	6099.650391
11342.696648	1.389679	0.124936	7575.489258
11342.697653	1.351091	0.124936	8933.335937
11342.698540	1.318502	0.124936	10102.847656
11342.699523	0.777971	0.124936	10867.593750
11342.700571	0.089802	0.124936	10961.706055
11342.701481	0.084756	0.124936	11038.833984
11342.702338	0.084712	0.124936	11111.431641
11342.703405	0.084825	0.124936	11201.940430
11342.704404	0.084818	0.124936	11286.673828
11342.705272	0.084661	0.124936	11360.159180
11342.706241	0.084771	0.124936	11442.301758
11342.707298	0.084719	0.124936	11531.849609
11342.708207	0.084679	0.124936	11608.823242
11342.709068	0.084749	0.124936	11681.791992
11343.592935	1.058628	0.173341	494.379272
11343.594015	1.530256	0.173341	2147.056152
11343.594917	1.508723	0.173341	3507.924316
11343.595788	1.470593	0.173341	4788.811035
11343.596820	1.427567	0.173341	6262.060547
11343.597800	1.388254	0.173341	7622.549805
11343.598679	1.354534	0.173341	8813.184570
11343.599566	1.320571	0.173341	9984.531250
11343.600679	0.748264	0.173341	10817.349609
11343.601568	0.092285	0.173341	10899.390625
11343.602429	0.084510	0.173341	10972.154297
11343.603509	0.084778	0.173341	11063.714844
11343.604482	0.084657	0.173341	11146.085937
11343.605355	0.084683	0.173341	11220.013672
11343.606235	0.084701	0.173341	11294.550781
11343.607342	0.084708	0.173341	11388.323242
11343.608221	0.084664	0.173341	11462.743164
11343.609080	0.084756	0.173341	11535.548828
11343.610118	0.084840	0.173341	11623.613281
11344.725445	1.040497	0.125593	450.535126
11344.726310	1.521438	0.125593	1766.578979
11344.727369	1.512730	0.125593	3368.559570
11344.728270	1.473373	0.125593	4696.068359
11344.729151	1.436430	0.125593	5961.562500
11344.730111	1.398311	0.125593	7303.940430
11344.731085	1.359855	0.125593	8628.439453
11344.732011	1.325771	0.125593	9856.103516
11344.732881	1.132518	0.125593	10841.394531
11344.733921	0.130913	0.125593	10977.543945
11344.734802	0.084551	0.125593	11052.033203
11344.735673	0.084716	0.125593	11125.820312
11344.736553	0.084745	0.125593	11200.395508
11344.737589	0.084620	0.125593	11288.062500
11344.738486	0.084650	0.125593	11363.993164
11344.739362	0.084675	0.125593	11438.168945
11344.740345	0.084796	0.125593	11521.523437
11344.741267	0.084701	0.125593	11599.618164
11344.742187	0.084672	0.125593	11677.515625
11345.619533	1.163529	0.183722	650.412720
11345.620576	1.531289	0.183722	2247.547363
11345.621463	1.507137	0.183722	3584.378418
11345.622400	1.465748	0.183722	4957.784668
11345.623486	1.421488	0.183722	6501.520508
11345.624412	1.383838	0.183722	7782.954590
11345.625283	1.350278	0.183722	8959.046875
11345.626321	1.312463	0.183722	10321.383789
11345.627346	0.511117	0.183722	10845.278320
11345.628227	0.086711	0.183722	10921.670898
11345.629188	0.084789	0.183722	11003.153320
11345.630231	0.084774	0.183722	11091.573242
11345.631158	0.084745	0.183722	11170.131836
11345.632021	0.084774	0.183722	11243.291992
11345.633097	0.084877	0.183722	11334.619141
11345.634100	0.084752	0.183722	11419.625977
11345.634985	0.084836	0.183722	11494.706055
11345.635946	0.084840	0.183722	11576.237305
11345.636983	0.084741	0.183722	11664.114258
11346.763299	1.087419	0.122644	570.895203
11346.764256	1.529780	0.122644	2034.895020
11346.765184	1.510957	0.122644	3437.062988
11346.766049	1.472487	0.122644	4710.763672
11346.767063	1.430501	0.122644	6161.291016
11346.767967	1.393524	0.122644	7421.037109
11346.768848	1.359723	0.122644	8618.953125
11346.769786	1.324977	0.122644	9861.781250
11346.770783	0.989015	0.122644	10847.829102
11346.771687	0.112881	0.122644	10949.873047
11346.772574	0.084650	0.122644	11024.957031
11346.773579	0.084847	0.122644	11110.228516
11346.774484	0.084708	0.122644	11186.889648
11346.775397	0.084628	0.122644	11264.154297
11346.776258	0.084796	0.122644	11337.164062
11346.777288	0.084719	0.122644	11424.424805
11346.778160	0.084683	0.122644	11498.267578
11346.779031	0.084694	0.122644	11572.036133
11346.779994	0.084774	0.122644	11653.673828
11347.643886	1.086281	0.198864	509.465607
11347.644762	1.525166	0.198864	1845.510986
11347.645745	1.513411	0.198864	3333.193604
11347.646810	1.467744	0.198864	4896.340820
11347.647721	1.429296	0.198864	6198.429199
11347.648592	1.392605	0.198864	7411.388184
11347.649695	1.351692	0.198864	8902.304687
11347.650665	1.315770	0.198864	10178.601562
11347.651558	0.821027	0.198864	10911.778320
11347.652553	0.094893	0.198864	11006.196289
11347.653610	0.084712	0.198864	11095.736328
11347.654496	0.084631	0.198864	11170.719727
11347.655378	0.084774	0.198864	11245.490234
11347.656468	0.084825	0.198864	11337.950195
11347.657426	0.084675	0.198864	11419.069336
11347.658292	0.084719	0.198864	11492.436523
11347.659330	0.084836	0.198864	11580.497070
11347.660353	0.084741	0.198864	11667.187500
11347.661232	0.084679	0.198864	11741.620117
11348.802027	1.054607	0.121931	497.774506
11348.803086	1.529462	0.121931	2117.474365
11348.804030	1.507961	0.121931	3540.989746
11348.804896	1.469854	0.121931	4813.882812
11348.805953	1.426095	0.121931	6321.265137
11348.806989	1.384775	0.121931	7755.892578
11348.807872	1.350575	0.121931	8948.450195
11348.808833	1.315767	0.121931	10212.902344
11348.809899	0.590361	0.121931	10842.227539
11348.810807	0.086803	0.121931	10921.044922
11348.811670	0.084635	0.121931	10994.084961
11348.812714	0.084836	0.121931	11082.654297
11348.813733	0.084631	0.121931	11168.893555
11348.814617	0.084690	0.121931	11243.759766
11348.815586	0.084778	0.121931	11325.909180
11348.816647	0.084679	0.121931	11415.753906
11348.817565	0.084730	0.121931	11493.536133
11348.818426	0.084701	0.121931	11566.463867
11348.819524	0.084877	0.121931	11659.658203
11349.671357	1.027643	0.200459	432.637634
11349.672366	1.524792	0.200459	1971.153320
11349.673449	1.506995	0.200459	3603.228516
11349.674328	1.467510	0.200459	4893.169922
11349.675236	1.428717	0.200459	6190.444824
11349.676316	1.386002	0.200459	7687.327148
11349.677268	1.350000	0.200459	8972.527344
11349.678137	1.317675	0.200459	10117.586914
11349.679162	0.706915	0.200459	10842.174805
11349.680198	0.087290	0.200459	10932.607422
11349.681089	0.084664	0.200459	11008.042969
11349.682037	0.084741	0.200459	11088.377930
11349.683104	0.084818	0.200459	11178.878906
11349.684037	0.084767	0.200459	11257.966797
11349.684898	0.084705	0.200459	11330.897461
11349.685952	0.084840	0.200459	11420.319336
11349.686943	0.084712	0.200459	11504.268555
11349.687834	0.084576	0.200459	11579.625977
11349.688798	0.084752	0.200459	11661.327148
11350.838837	1.140110	0.123220	624.780212
11350.839894	1.531066	0.123220	2243.116699
11350.840799	1.506207	0.123220	3606.234375
11350.841671	1.466342	0.123220	4884.884277
11350.842784	1.422081	0.123220	6467.660645
11350.843760	1.383234	0.123220	7817.696777
11350.844631	1.349718	0.123220	8993.300781
11350.845658	1.312017	0.123220	10340.742187
11350.846710	0.478484	0.123220	10844.107422
11350.847590	0.086093	0.123220	10919.869141
11350.848513	0.084668	0.123220	10998.017578
11350.849571	0.084752	0.123220	11087.685547
11350.850500	0.084716	0.123220	11166.386719
11350.851360	0.084679	0.123220	11239.210937
11350.852426	0.084723	0.123220	11329.525391
11350.853440	0.084738	0.123220	11415.449219
11350.854313	0.084741	0.123220	11489.428711
11350.855248	0.084756	0.123220	11568.675781
11350.856299	0.084818	0.123220	11657.819336
11351.696857	1.062975	0.208733	479.401642
11351.697730	1.523635	0.208733	1809.535156
11351.698707	1.514410	0.208733	3289.114258
11351.699773	1.469051	0.208733	4855.123047
11351.700676	1.430687	0.208733	6147.033691
11351.701545	1.394227	0.208733	7358.617187
11351.702639	1.353322	0.208733	8839.151367
11351.703619	1.317469	0.208733	10130.271484
11351.704493	0.895159	0.208733	10912.640625
11351.705553	0.093325	0.208733	11011.565430
11351.706590	0.084686	0.208733	11099.384766
11351.707476	0.084749	0.208733	11174.471680
11351.708380	0.084727	0.208733	11251.064453
11351.709465	0.084778	0.208733	11343.048828
11351.710410	0.084613	0.208733	11423.007812
11351.711273	0.084833	0.208733	11496.218750
11351.712310	0.084800	0.208733	11584.156250
11351.713323	0.084741	0.208733	11669.999023
11351.714203	0.084778	0.208733	11744.603516
11352.878633	1.127454	0.116090	606.570007
11352.879698	1.530956	0.116090	2237.037842
11352.880605	1.506196	0.116090	3603.157715
11352.881470	1.466422	0.116090	4871.612793
11352.882589	1.422056	0.116090	6462.893066
11352.883562	1.383314	0.116090	7808.857910
11352.884431	1.349820	0.116090	8981.851562
11352.885466	1.311713	0.116090	10339.474609
11352.886506	0.483263	0.116090	10842.068359
11352.887402	0.085906	0.116090	10919.040039
11352.888332	0.084803	0.116090	10997.907227
11352.889379	0.084884	0.116090	11086.781250
11352.890321	0.084727	0.116090	11166.593750
11352.891183	0.084727	0.116090	11239.627930
11352.892224	0.084771	0.116090	11327.874023
11352.893246	0.084602	0.116090	11414.336914
11352.894127	0.084701	0.116090	11488.958008
11352.895096	0.084785	0.116090	11571.115234
11352.896131	0.084745	0.116090	11658.826172
11353.724344	1.024416	0.221958	431.279327
11353.725372	1.525924	0.221958	1999.929199
11353.726417	1.507588	0.221958	3575.358398
11353.727299	1.468550	0.221958	4870.619141
11353.728227	1.429387	0.221958	6197.090332
11353.729289	1.386713	0.221958	7669.779297
11353.730238	1.350604	0.221958	8951.502930
11353.731110	1.318085	0.221958	10100.873047
11353.732148	0.710684	0.221958	10838.562500
11353.733167	0.087667	0.221958	10927.895508
11353.734058	0.084591	0.221958	11003.266602
11353.735012	0.084833	0.221958	11084.197266
11353.736063	0.084771	0.221958	11173.291016
11353.736990	0.084661	0.221958	11251.771484
11353.737853	0.084734	0.221958	11324.896484
11353.738915	0.084818	0.221958	11414.973633
11353.739910	0.084675	0.221958	11499.225586
11353.740802	0.084690	0.221958	11574.768555
11353.741762	0.084708	0.221958	11656.088867
11354.913225	1.053322	0.114640	458.194885
11354.914102	1.523060	0.114640	1793.918701
11354.915095	1.514528	0.114640	3297.844727
11354.916159	1.469033	0.114640	4860.895996
11354.917065	1.430735	0.114640	6157.141602
11354.917944	1.393594	0.114640	7382.110352
11354.919048	1.352780	0.114640	8875.579102
11354.920016	1.317264	0.114640	10150.691406
11354.920892	0.874548	0.114640	10916.795898
11354.921918	0.094746	0.114640	11014.005859
11354.922950	0.084485	0.114640	11101.194336
11354.923840	0.084631	0.114640	11176.516602
11354.924761	0.084756	0.114640	11254.577148
11354.925812	0.084785	0.114640	11343.686523
11354.926750	0.084679	0.114640	11423.115234
11354.927614	0.084683	0.114640	11496.281250
11354.928635	0.084811	0.114640	11582.873047
11354.929656	0.084631	0.114640	11669.281250
11354.930538	0.084624	0.114640	11743.919922
11355.755083	1.157369	0.221483	658.543152
11355.756137	1.530908	0.221483	2272.120361
11355.757026	1.506002	0.221483	3610.956299
11355.757916	1.465836	0.221483	4915.550781
11355.759013	1.421561	0.221483	6475.003418
11355.759973	1.383351	0.221483	7803.020508
11355.760835	1.350183	0.221483	8966.877930
11355.761884	1.312163	0.221483	10343.336914
11355.762922	0.501229	0.221483	10863.613281
11355.763794	0.086301	0.221483	10938.868164
11355.764726	0.084650	0.221483	11017.761719
11355.765792	0.084730	0.221483	11108.083984
11355.766727	0.084664	0.221483	11187.245117
11355.767592	0.084723	0.221483	11260.530273
11355.768629	0.084803	0.221483	11348.471680
11355.769648	0.084730	0.221483	11434.811523
11355.770535	0.084664	0.221483	11509.909180
11355.771484	0.084690	0.221483	11590.280273
11355.772542	0.084811	0.221483	11680.009766
11356.946894	1.040200	0.113750	455.607697
