time (s)	coil I (A)	last det (V)	int current (uC)
4159.135992	1.088119	0.459537	525.561462
4159.136875	1.531619	0.459537	1877.980713
4159.137828	1.520984	0.459537	3327.478271
4159.138895	1.474816	0.459537	4901.106445
4159.139828	1.435613	0.459537	6240.533203
4159.140698	0.823469	0.459537	6956.951172
4159.141733	0.090183	0.459537	7050.290527
4159.142744	0.084836	0.459537	7136.060059
4159.143630	0.084862	0.459537	7211.248047
4159.144591	0.084921	0.459537	7292.856934
4159.145641	0.084873	0.459537	7381.973633
4159.146564	0.084781	0.459537	7460.227051
4159.147430	0.084869	0.459537	7533.724121
4159.148496	0.084965	0.459537	7624.296387
4159.149489	0.084825	0.459537	7708.527832
4159.150383	0.084785	0.459537	7784.325684
4160.083429	1.065260	0.484250	480.432220
4160.084310	1.529436	0.484250	1827.865356
4160.085175	1.525137	0.484250	3147.108643
4160.086163	1.482887	0.484250	4612.201172
4160.087088	1.443629	0.484250	5947.558105
4160.087967	1.091107	0.484250	6906.641113
4160.088979	0.120289	0.484250	7028.374023
4160.089892	0.084774	0.484250	7105.772949
4160.090812	0.084851	0.484250	7183.835937
4160.091693	0.084884	0.484250	7258.618652
4160.092630	0.084822	0.484250	7338.096680
4160.093564	0.084836	0.484250	7417.333984
4160.094453	0.084858	0.484250	7492.772949
4160.095406	0.084899	0.484250	7573.681152
4160.096351	0.084800	0.484250	7653.816895
4160.097265	0.084745	0.484250	7731.273926
4161.163957	1.022527	0.456201	429.461273
4161.164959	1.528627	0.456201	1961.145264
4161.165964	1.516769	0.456201	3485.498047
4161.166856	1.477559	0.456201	4803.480469
4161.167723	1.439564	0.456201	6051.582520
4161.168828	0.704967	0.456201	6830.571289
4161.169745	0.089132	0.456201	6912.305176
4161.170622	0.084807	0.456201	6986.681152
4161.171625	0.084939	0.456201	7071.875000
4161.172622	0.084800	0.456201	7156.420410
4161.173506	0.084822	0.456201	7231.402832
4161.174362	0.084814	0.456201	7304.003906
4161.175449	0.084888	0.456201	7396.276855
4161.176343	0.084829	0.456201	7472.114258
4161.177222	0.084829	0.456201	7546.679199
4161.178194	0.084855	0.456201	7629.158203
4162.118937	1.118031	0.486212	570.195801
4162.119822	1.533395	0.486212	1927.250122
4162.120742	1.520453	0.486212	3326.066895
4162.121826	1.473992	0.486212	4923.874023
4162.122769	1.434653	0.486212	6276.751953
4162.123638	0.795908	0.486212	6968.395996
4162.124674	0.089923	0.486212	7061.556152
4162.125692	0.084781	0.486212	7147.863770
4162.126567	0.084745	0.486212	7222.015625
4162.127507	0.084840	0.486212	7301.765137
4162.128577	0.084858	0.486212	7392.563477
4162.129519	0.084785	0.486212	7472.431152
4162.130387	0.084851	0.486212	7546.082031
4162.131408	0.084884	0.486212	7632.748535
4162.132425	0.084873	0.486212	7719.064453
4162.133324	0.084822	0.486212	7795.319336
4163.193785	1.040874	0.458562	438.208008
4163.194872	1.534171	0.458562	2105.852051
4163.195839	1.514634	0.458562	3570.502930
4163.196722	1.475834	0.458562	4873.664062
4163.197740	1.433672	0.458562	6333.142090
4163.198802	0.525330	0.458562	6891.041992
4163.199676	0.086400	0.458562	6966.555664
4163.200563	0.084833	0.458562	7041.802246
4163.201664	0.084954	0.458562	7135.335937
4163.202621	0.084756	0.458562	7216.447266
4163.203485	0.084690	0.458562	7289.619141
4163.204502	0.084851	0.458562	7375.912598
4163.205543	0.084833	0.458562	7464.223633
4163.206438	0.084800	0.458562	7540.119629
4163.207358	0.084891	0.458562	7618.219727
4163.208421	0.084792	0.458562	7708.354004
4164.151561	1.099065	0.484089	552.829651
4164.152513	1.535266	0.484089	2014.402832
4164.153392	1.520468	0.484089	3350.893799
4164.154433	1.475299	0.484089	4886.680176
4164.155453	1.432789	0.484089	6348.125000
4164.156357	0.674608	0.484089	6957.970703
4164.157283	0.090619	0.484089	7041.883789
4164.158344	0.084884	0.484089	7131.945801
4164.159269	0.084814	0.484089	7210.399414
4164.160130	0.084825	0.484089	7283.434082
4164.161189	0.084822	0.484089	7373.260254
4164.162208	0.084803	0.484089	7459.674805
4164.163089	0.084822	0.484089	7534.402832
4164.164042	0.084924	0.484089	7615.335937
4164.165102	0.084851	0.484089	7705.278320
4164.166022	0.084752	0.484089	7783.250488
4165.225926	1.045291	0.456830	452.610840
4165.226796	1.527341	0.456830	1781.397705
4165.227868	1.518091	0.456830	3408.791016
4165.228885	1.473647	0.456830	4907.490234
4165.229784	1.436488	0.456830	6198.893066
4165.230771	0.713610	0.456830	6903.225586
4165.231829	0.087147	0.456830	6995.427246
4165.232726	0.084708	0.456830	7071.410645
4165.233590	0.084814	0.456830	7144.690430
4165.234701	0.084921	0.456830	7239.037109
4165.235682	0.084771	0.456830	7322.196777
4165.236548	0.084712	0.456830	7395.557129
4165.237633	0.084913	0.456830	7487.687988
4165.238646	0.084833	0.456830	7573.623535
4165.239532	0.084833	0.456830	7648.785156
4165.240418	0.084814	0.456830	7723.930664
4166.184117	1.024775	0.480162	430.405670
4166.185146	1.532783	0.480162	2007.639526
4166.186048	1.519753	0.480162	3378.457031
4166.186929	1.481169	0.480162	4683.367187
4166.187818	1.442175	0.480162	5965.460937
4166.188873	0.854835	0.480162	6867.312012
4166.189755	0.098430	0.480162	6954.127441
4166.190624	0.084781	0.480162	7027.802734
4166.191631	0.084954	0.480162	7113.351074
4166.192537	0.084833	0.480162	7190.209473
4166.193440	0.084858	0.480162	7266.836426
4166.194318	0.084833	0.480162	7341.319824
4166.195344	0.084774	0.480162	7428.298340
4166.196240	0.084888	0.480162	7504.357910
4166.197121	0.084825	0.480162	7579.089355
4166.198077	0.084935	0.480162	7660.287598
4167.258614	1.091744	0.455815	518.578552
4167.259492	1.531578	0.455815	1863.304443
4167.260474	1.520145	0.455815	3356.087158
4167.261529	1.474164	0.455815	4911.330078
4167.262451	1.435334	0.455815	6234.708496
4167.263325	0.803712	0.455815	6937.152832
4167.264421	0.088488	0.455815	7034.135254
4167.265430	0.084836	0.455815	7119.735352
4167.266326	0.084877	0.455815	7195.784668
4167.267306	0.085016	0.455815	7279.100098
4167.268345	0.084935	0.455815	7367.347656
4167.269241	0.084858	0.455815	7443.380859
4167.270107	0.084902	0.455815	7516.906250
4167.271209	0.084921	0.455815	7610.488770
