crossing time (s)	slope (V/s)	crossing number
6012.639042	3.754023	4879
6013.621741	3.758020	4880
6014.669416	3.605308	4881
6015.650178	3.615890	4882
6016.702979	3.834524	4883
6017.674890	3.369231	4884
6018.740198	3.769244	4885
6019.703527	3.602414	4886
6020.778204	3.533667	4887
6021.729355	3.650671	4888
6022.811289	3.505971	4889
6023.757809	3.458596	4890
6024.843415	3.408512	4891
6025.790257	3.502684	4892
6026.875383	3.202085	4893
6027.823797	3.335626	4894
6028.906450	3.329628	4895
6029.860916	3.499830	4896
6030.931901	3.426573	4897
6031.898556	3.475529	4898
6032.958679	3.646498	4899
6033.936797	3.420458	4900
6034.983966	3.768338	4901
6035.969476	3.336213	4902
6037.016765	3.643787	4903
6037.994498	3.238470	4904
6039.058635	3.562540	4905
6040.017331	3.474771	4906
6041.100332	3.203571	4907
6042.039762	3.453223	4908
6043.142143	3.280492	4909
6044.063324	3.614955	4910
6045.175530	3.453404	4911
6046.099201	3.738049	4912
6047.193733	3.333035	4913
6048.142834	3.280743	4914
6049.219833	3.170693	4915
6050.184044	3.432025	4916
6051.242553	3.488267	4917
6052.221120	3.296171	4918
6053.269311	3.546995	4919
6054.248662	3.268622	4920
6055.304224	3.500376	4921
6056.280013	3.382726	4922
6057.340235	3.574226	4923
6058.309553	3.399100	4924
6059.379906	3.146968	4925
6060.336469	3.472809	4926
6061.416637	3.187469	4927
6062.365407	3.280320	4928
6063.448300	3.355311	4929
6064.398553	3.420294	4930
6065.480723	3.281071	4931
6066.432794	3.399588	4932
6067.508683	3.450011	4933
6068.468051	3.284847	4934
6069.538956	3.609910	4935
6070.501995	3.194930	4936
6071.566766	3.763548	4937
6072.538854	3.267411	4938
6073.593755	3.652672	4939
6074.572423	3.204062	4940
6075.624470	3.541414	4941
6076.604062	3.014379	4942
6077.661621	3.666088	4943
6078.628347	3.086876	4944
6079.705820	3.454187	4945
6080.653858	3.254096	4946
6081.742783	3.102048	4947
6082.678120	3.097855	4948
6083.786394	3.394489	4949
6084.706499	3.458990	4950
6085.818737	3.553586	4951
6086.740283	3.532762	4952
6087.841599	3.135021	4953
6088.775054	3.284941	4954
6089.870897	3.213231	4955
6090.820068	3.205839	4956
6091.895892	3.358777	4957
6092.859355	3.118881	4958
6093.923374	3.379436	4959
6094.895174	3.048694	4960
6095.950960	3.373452	4961
6096.930220	3.038496	4962
6097.979703	3.406690	4963
6098.959228	3.046795	4964
6100.011746	3.393561	4965
6100.992952	3.049459	4966
6102.045049	3.462246	4967
