time (s)	theta (A)	maj axis/z0	min axis/z0	crossing#mod 255
6199.788691	57.434284	-0.769694	-0.010423	137
6201.844783	237.471161	0.771565	0.009234	139
6203.901503	237.474167	0.781530	0.008864	141
6205.957961	237.523331	0.790968	0.008641	143
6208.013708	237.543121	0.800436	0.008255	145
6210.070303	237.597748	0.807962	0.007822	147
6212.126049	237.628922	0.816314	0.007624	149
6214.182839	237.570084	0.826133	0.007154	151
6216.239052	237.413132	0.836371	0.007114	153
6218.299682	237.406311	0.847717	0.006036	155
6220.360776	237.363251	0.858369	0.005615	157
6222.420621	237.334183	0.870358	0.005273	159
6224.479703	237.198212	0.881327	0.005175	161
6226.537845	237.046768	0.893284	0.005675	163
6228.594877	236.955841	0.903945	0.005049	165
6230.652077	236.937378	0.913841	0.004799	167
6232.709368	236.955383	0.923118	0.004098	169
6234.766454	236.954971	0.933191	0.003800	171
6236.823729	236.980972	0.942329	0.003771	173
6238.881167	236.925812	0.952774	0.003753	175
6240.938751	236.924652	0.962342	0.003563	177
6242.996677	236.888000	0.972005	0.003474	179
6245.054530	236.874924	0.981491	0.002974	181
6247.112819	236.872971	0.992087	0.002795	183
6249.170851	236.888794	1.002659	0.002564	185
6251.228639	236.927048	1.012727	0.002778	187
6253.286175	237.007477	1.023270	0.002463	189
6255.342692	237.098373	1.032605	0.002466	191
6257.398348	237.075424	1.043400	0.002389	193
6259.453801	236.950958	1.052870	0.001661	195
6261.509443	236.766022	1.059682	0.001333	197
6263.565575	236.563400	1.064935	0.001396	199
6265.622787	236.475601	1.071746	0.001206	201
6267.680318	236.515869	1.080158	0.001625	203
6269.737990	236.530319	1.089426	0.001155	205
6271.795866	236.548569	1.101112	0.001067	207
6273.853491	236.601349	1.111122	0.000559	209
6275.910810	236.597916	1.121410	0.000413	211
6277.968198	236.597717	1.130009	0.000092	213
6280.024693	236.618774	1.136067	-0.000262	215
6282.081209	236.624893	1.144172	-0.000280	217
6284.137372	236.629593	1.149276	-0.000580	219
6286.193696	236.688416	1.154502	-0.000477	221
6288.250653	236.688675	1.160556	-0.000300	223
6290.308109	236.635788	1.166761	-0.000669	225
6292.365448	236.577789	1.174260	-0.001053	227
6294.422800	236.554626	1.185939	-0.001638	229
6296.480668	236.578018	1.197067	-0.002338	231
6298.538889	236.602280	1.206434	-0.002543	233
6300.597089	236.540466	1.215596	-0.002615	235
6302.655512	236.414352	1.222283	-0.002461	237
6304.713515	236.308990	1.230310	-0.002227	239
6306.770639	236.230408	1.239113	-0.002559	241
6308.827366	236.210526	1.246602	-0.002849	243
6310.883677	236.183762	1.255225	-0.002558	245
6312.940019	236.222137	1.262328	-0.003153	247
6314.996635	236.197220	1.267946	-0.003145	249
6317.052951	236.122391	1.281441	-0.003530	251
6319.108819	236.152206	1.278536	-0.003693	253
6321.164745	236.158417	1.275238	-0.003756	255
6323.220520	236.198349	1.272803	-0.003531	1
6325.276561	236.282410	1.269884	-0.003938	3
6327.332239	236.373322	1.268442	-0.003837	5
6329.387447	236.425400	1.268377	-0.003778	7
6331.442770	236.427933	1.268203	-0.004283	9
6333.497408	236.393631	1.268304	-0.004538	11
6335.551887	236.229980	1.267833	-0.003981	13
6337.606233	236.007507	1.264923	-0.004310	15
6339.661004	235.861359	1.260254	-0.004603	17
6341.716339	235.834595	1.259419	-0.004241	19
